Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [180] ns3::AddressValue::~AddressValue() [207] EunetSwitch::getDownlinkPort(int) const [262] std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_deallocate(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, unsigned long)
 [179] ns3::AddressValue::~AddressValue() [93] EunetSwitch::getUplinkDevices() const [263] std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_get_Tp_allocator()
  [94] ns3::BridgeHelper::~BridgeHelper() [92] EunetSwitch::getDownlinkDevices() const [264] std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~_Vector_base()
 [172] ns3::MilliSeconds(unsigned long) [89] EunetSwitch::getTerminalDevices() const [226] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
 [141] ns3::DataRateValue::~DataRateValue() [259] EunetSwitch::getUplinkCsmaHelper() const [227] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
 [138] ns3::DataRateValue::~DataRateValue() [205] EunetSwitch::getDownlinkCsmaHelper() const [228] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
   [3] ns3::NodeContainer::NodeContainer(ns3::NodeContainer const&) [137] ns3::int64x64_t::GetHigh() const [229] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
  [36] ns3::NodeContainer::~NodeContainer() [108] ns3::SimpleRefCount<ns3::AttributeValue, ns3::empty, ns3::DefaultDeleter<ns3::AttributeValue> >::Unref() const [230] std::__niter_base<int*, false>::__b(int*)
 [117] ns3::ObjectDeleter::Delete(ns3::Object*) [107] ns3::SimpleRefCount<ns3::AttributeChecker, ns3::empty, ns3::DefaultDeleter<ns3::AttributeChecker> >::Unref() const [196] std::__shared_ptr<ns3::CsmaHelper, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<ns3::CsmaHelper>(ns3::CsmaHelper*)
  [45] ns3::ObjectFactory::~ObjectFactory() [119] ns3::SimpleRefCount<ns3::OutputStreamWrapper, ns3::empty, ns3::DefaultDeleter<ns3::OutputStreamWrapper> >::Unref() const [49] std::__shared_ptr<ns3::CsmaHelper, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
 [109] ns3::DefaultDeleter<ns3::AttributeValue>::Delete(ns3::AttributeValue*) [44] ns3::SimpleRefCount<ns3::Object, ns3::ObjectBase, ns3::ObjectDeleter>::Ref() const [197] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<ns3::CsmaHelper*>(ns3::CsmaHelper*)
 [208] ns3::DefaultDeleter<ns3::AttributeChecker>::Delete(ns3::AttributeChecker*) [25] ns3::SimpleRefCount<ns3::Object, ns3::ObjectBase, ns3::ObjectDeleter>::Unref() const [50] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count()
  [97] ns3::PacketSinkHelper::~PacketSinkHelper() [98] ns3::Ptr<EunetSwitch>::Acquire() const [198] std::_Sp_counted_ptr<ns3::CsmaHelper*, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  [60] ns3::NetDeviceContainer::NetDeviceContainer(ns3::NetDeviceContainer const&) [90] ns3::Ptr<ns3::Application>::Acquire() const [51] std::_Sp_counted_ptr<ns3::CsmaHelper*, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  [43] ns3::NetDeviceContainer::~NetDeviceContainer() [61] ns3::Ptr<ns3::Node>::Acquire() const [199] std::_Sp_counted_ptr<ns3::CsmaHelper*, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr(ns3::CsmaHelper*)
 [192] ns3::PcapHelperForDevice::~PcapHelperForDevice() [73] ns3::Ptr<ns3::NetDevice>::Acquire() const [200] std::_Sp_counted_ptr<ns3::CsmaHelper*, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr()
  [84] ns3::ApplicationContainer::ApplicationContainer(ns3::ApplicationContainer const&) [176] __gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> >::max_size() const [201] std::_Sp_counted_ptr<ns3::CsmaHelper*, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr()
  [79] ns3::ApplicationContainer::~ApplicationContainer() [24] __gnu_cxx::new_allocator<ns3::Ptr<ns3::Node> >::max_size() const [29] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_destroy()
  [70] ns3::Ipv4InterfaceContainer::~Ipv4InterfaceContainer() [150] __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::max_size() const [52] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
 [193] ns3::AsciiTraceHelperForDevice::~AsciiTraceHelperForDevice() [222] __gnu_cxx::new_allocator<int>::max_size() const [202] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base()
 [156] ns3::AttributeConstructionList::Item::~Item() [128] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::base() const [203] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base()
 [129] ns3::AttributeConstructionList::~AttributeConstructionList() [182] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::operator*() const [85] ns3::Ptr<ns3::Application>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*)
 [100] ns3::Ptr<EunetSwitch>::Ptr(EunetSwitch*) [10] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::base() const [6] ns3::Ptr<ns3::Node>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*)
 [257] ns3::Ptr<EunetSwitch>::Ptr() [152] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::operator*() const [56] ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*)
 [101] ns3::Ptr<EunetSwitch>::Ptr(ns3::Ptr<EunetSwitch> const&) [118] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::base() const [13] void std::__uninitialized_fill_n<true>::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [95] ns3::Ptr<EunetSwitch>::~Ptr() [163] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator*() const [116] std::list<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::~list()
 [102] ns3::Ptr<EunetSwitch>::operator=(ns3::Ptr<EunetSwitch> const&) [235] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_get_Tp_allocator() const [66] std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>::~pair()
 [211] ns3::Ptr<EunetSwitch>::operator->() [166] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_get_Tp_allocator() const [86] std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&)
 [126] ns3::Ptr<ns3::AttributeChecker const>::~Ptr() [245] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_get_Tp_allocator() const [80] std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::~vector()
  [91] ns3::Ptr<ns3::Application>::Ptr(ns3::Ptr<ns3::Application> const&) [148] std::__shared_ptr<ns3::CsmaHelper, (__gnu_cxx::_Lock_policy)2>::operator->() const [2] std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::vector(std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > const&)
  [75] ns3::Ptr<ns3::Application>::~Ptr() [236] std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::end() const [35] std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::~vector()
 [127] ns3::Ptr<ns3::AttributeValue>::~Ptr() [237] std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::size() const [57] std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&)
 [267] ns3::Ptr<ns3::OutputStreamWrapper>::~Ptr() [238] std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::begin() const [41] std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::~vector()
  [65] ns3::Ptr<ns3::Ipv4>::~Ptr() [12] std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::end() const [71] std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector()
  [27] ns3::Ptr<ns3::Node>::Ptr(ns3::Ptr<ns3::Node> const&) [167] std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::size() const [14] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  [99] ns3::Ptr<ns3::Node>::Ptr<EunetSwitch>(ns3::Ptr<EunetSwitch> const&) [11] std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::begin() const [15] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  [82] ns3::Ptr<ns3::Node>::Ptr(ns3::Node*) [246] std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::end() const [191] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [30] ns3::Ptr<ns3::Node>::~Ptr() [247] std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::size() const [83] void std::_Construct<ns3::Ptr<ns3::Application>, ns3::Ptr<ns3::Application> const&>(ns3::Ptr<ns3::Application>*, ns3::Ptr<ns3::Application> const&&&)
 [177] ns3::Ptr<ns3::Node>::operator->() [248] std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::begin() const [21] void std::_Construct<ns3::Ptr<ns3::Node>, ns3::Ptr<ns3::Node> const&>(ns3::Ptr<ns3::Node>*, ns3::Ptr<ns3::Node> const&&&)
  [74] ns3::Ptr<ns3::NetDevice>::Ptr(ns3::Ptr<ns3::NetDevice> const&) [239] std::vector<int, std::allocator<int> >::size() const [55] void std::_Construct<ns3::Ptr<ns3::NetDevice>, ns3::Ptr<ns3::NetDevice> const&>(ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> const&&&)
  [37] ns3::Ptr<ns3::NetDevice>::~Ptr() [206] std::vector<int, std::allocator<int> >::operator[](unsigned long) const [231] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
 [133] ns3::Time::FromDouble(double, ns3::Time::Unit) [240] std::allocator<ns3::Ptr<ns3::Application> >::allocator(std::allocator<ns3::Ptr<ns3::Application> > const&) [87] ns3::Ptr<ns3::Application>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*)
 [170] ns3::Time::FromInteger(unsigned long, ns3::Time::Unit) [213] std::allocator<ns3::Ptr<ns3::Application> >::~allocator() [4] ns3::Ptr<ns3::Node>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*)
 [122] ns3::Time::PeekResolution() [168] std::allocator<ns3::Ptr<ns3::Node> >::allocator(std::allocator<ns3::Ptr<ns3::Node> > const&) [58] ns3::Ptr<ns3::NetDevice>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*)
 [123] ns3::Time::PeekInformation(ns3::Time::Unit) [144] std::allocator<ns3::Ptr<ns3::Node> >::~allocator() [16] void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [134] ns3::Time::From(ns3::int64x64_t const&, ns3::Time::Unit) [249] std::allocator<ns3::Ptr<ns3::NetDevice> >::allocator(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [88] ns3::Ptr<ns3::Application>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*, ns3::Ptr<ns3::Application> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >, ns3::Ptr<ns3::Application>*, std::allocator<ns3::Ptr<ns3::Application> >&)
 [135] ns3::Time::Time(ns3::int64x64_t const&) [186] std::allocator<ns3::Ptr<ns3::NetDevice> >::~allocator() [5] ns3::Ptr<ns3::Node>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*, ns3::Ptr<ns3::Node> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*, std::allocator<ns3::Ptr<ns3::Node> >&)
 [153] ns3::Time::Time(unsigned long) [112] std::allocator<std::_List_node<ns3::AttributeConstructionList::Item> >::~allocator() [59] ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, std::allocator<ns3::Ptr<ns3::NetDevice> >&)
